Species,SpCode,Form,Regression,BSD,Ht,Spread,Canopy.diam.NS,Canopy.diam.EW,DryMassForm,DryMassSpecies,DryMass
4,AMDE,Woody,4,7.5,60,123,121,125,1195.817643,740.6230696,740.6230696
4,AMDE,Woody,4,3.5,42,38.5,38,39,118.5847646,73.79237767,73.79237767
4,AMDE,Woody,4,4,59,90.5,89,92,426.154639,361.0351911,361.0351911
4,AMDE,Woody,4,8,60,109.5,109,110,1111.451169,637.6785098,637.6785098
4,AMDE,Woody,4,8,70,107,96,118,1134.660656,690.0959334,690.0959334
4,AMDE,Woody,4,6,56,61,70,52,397.2768553,224.8209516,224.8209516
4,AMDE,Woody,4,8,69,95,92,98,978.3000237,570.9929304,570.9929304
4,AMDE,Woody,4,10.5,55,114,110,118,1507.683123,706.3397091,706.3397091
4,AMDE,Woody,4,16,59,112,115,109,2341.253419,853.4731964,853.4731964
4,AMDE,Woody,4,5.5,49,69.5,54,85,407.2502084,239.6166103,239.6166103
4,AMDE,Woody,4,8,54,109,105,113,1069.226411,585.9456725,585.9456725
4,AMDE,Woody,4,4.5,65,96,95,97,533.508749,443.6314405,443.6314405
4,AMDE,Woody,4,4,52,73.5,73,74,318.488231,240.565071,240.565071
4,AMDE,Woody,4,6,71,112,113,111,892.1705705,667.7559879,667.7559879
4,AMDE,Woody,4,6,52,83.5,80,87,567.1802714,341.2712539,341.2712539
4,AMDE,Woody,4,7.5,54,77.5,91,64,661.9758966,342.1706804,342.1706804
4,AMDE,Woody,4,4,58,47.5,59,36,194.5080604,135.2610782,135.2610782
4,AMDE,Woody,4,8.5,68,89,87,91,958.7401748,524.3348268,524.3348268
4,AMDE,Woody,4,4,59,75,69,81,339.6090565,272.1990665,272.1990665
4,AMDE,Woody,4,5.5,59,70.5,58,83,439.3133713,280.7670703,280.7670703
4,AMDE,Woody,4,8,56,94.5,93,96,910.1939825,485.6269802,485.6269802
4,AMDE,Woody,4,4.5,54,75.5,70,81,376.4487174,269.6339847,269.6339847
4,AMDE,Woody,4,4,37,65,63,67,246.6170019,155.5790896,155.5790896
4,AMDE,Woody,4,7,56,76,71,81,608.5651278,332.2493447,332.2493447
4,AMDE,Woody,4,5.5,50,80,87,73,485.8072681,300.5097242,300.5097242
4,AMDE,Woody,4,3.5,52,61.5,50,73,223.3869295,174.687706,174.687706
4,AMDE,Woody,4,9,59,67,69,65,690.4863018,315.0588334,315.0588334
4,AMDE,Woody,4,6.5,51,85,93,77,626.1358019,356.4852469,356.4852469
4,AMDE,Woody,4,4,50,48,43,53,187.9840876,123.1567372,123.1567372
4,AMDE,Woody,4,6,52,101,92,110,713.7973713,454.2946332,454.2946332
4,AMDE,Woody,4,6,59,100.5,94,107,738.3362959,494.948539,494.948539
4,AMDE,Woody,4,7,65,103.5,112,95,926.3567796,590.0200936,590.0200936
4,AMDE,Woody,4,8.5,51,94,94,94,935.4377904,460.3921747,460.3921747
4,AMDE,Woody,4,7,50,97,89,105,788.5599081,441.0201825,441.0201825
4,AMDE,Woody,4,7.5,38,89.5,85,94,705.1822785,327.8366904,327.8366904
4,AMDE,Woody,4,4.5,46,80.5,53,108,386.7357606,263.7986514,263.7986514
4,AMDE,Woody,4,6,45,75,89,61,475.9858501,261.0230382,261.0230382
4,AMDE,Woody,4,6.5,32,43,48,38,237.2815394,90.7327619,90.7327619
4,AMDE,Woody,4,8.5,51,87,75,99,851.9285354,409.8254222,409.8254222
4,AMDE,Woody,4,5.5,68,88.5,94,83,604.6936562,438.8378371,438.8378371
4,AMDE,Woody,4,5,47,64,51,77,329.3934765,197.7946726,197.7946726
4,AMDE,Woody,4,12.5,80,114.5,118,111,2045.835773,1003.244301,1003.244301
4,AMDE,Woody,4,8.5,59,108.5,106,111,1164.769487,636.0338145,636.0338145
4,AMDE,Woody,4,4,68,67,51,83,309.8948779,255.1074122,255.1074122
4,AMDE,Woody,4,10,54,111,102,120,1379.433147,656.8557481,656.8557481
4,AMDE,Woody,4,3.5,45,51,46,56,170.2254999,118.4955509,118.4955509
4,AMDE,Woody,4,13,67,108,111,105,1878.01607,818.5860982,818.5860982
4,AMDE,Woody,4,5.5,68,67.5,61,74,435.8960674,292.0372886,292.0372886
4,AMDE,Woody,4,5.5,69,81,93,69,545.8349859,388.2943374,388.2943374
4,AMDE,Woody,4,7,43,71,76,66,515.7548344,246.8302772,246.8302772
4,AMDE,Woody,4,4.5,60,64.5,65,64,321.7269275,229.9924542,229.9924542
4,AMDE,Woody,4,7.5,55,68,65,71,568.4946832,284.9286898,284.9286898
4,AMDE,Woody,4,6.5,48,77,85,69,545.1280907,293.8174491,293.8174491
4,AMDE,Woody,4,4,37,32,32,32,104.7441743,53.60961157,53.60961157
4,AMDE,Woody,4,7,58,79.5,81,78,649.7366991,364.8419814,364.8419814
4,AMDE,Woody,4,8,59,59.5,63,56,529.0485848,251.7421285,251.7421285
4,AMDE,Woody,4,4,35,49.5,53,46,174.3643324,99.14625497,99.14625497
4,AMDE,Woody,4,5,59,74.5,69,80,425.1655136,293.9407193,293.9407193
4,AMDE,Woody,4,8.5,39,83,99,67,739.5879575,313.2695977,313.2695977
4,AMDE,Woody,4,10.5,55,98.5,80,117,1263.619353,567.0108516,567.0108516
4,AMDE,Woody,4,14.5,67,41,28,54,652.9484784,199.1223581,199.1223581
4,AMDE,Woody,4,4,78,71.5,87,56,350.0295338,311.2611618,311.2611618
4,AMDE,Woody,4,7.5,73,99,88,110,978.5671258,617.5885618,617.5885618
4,AMDE,Woody,4,9.5,64,85,68,102,999.2161834,488.6203115,488.6203115
4,AMDE,Woody,4,10,67,85,81,89,1069.462752,515.6127089,515.6127089
4,AMDE,Woody,4,13,58,99,91,107,1615.457696,645.7066458,645.7066458
4,AMDE,Woody,4,7,53,82,63,101,655.6145758,357.6334449,357.6334449
4,AMDE,Woody,4,4.5,51,50,56,44,224.7048761,139.116273,139.116273
4,AMDE,Woody,4,2,47,87,57,117,183.5431613,219.6395135,219.6395135
4,AMDE,Woody,4,9,54,92,91,93,985.0199702,475.4071677,475.4071677
4,AMDE,Woody,4,1.5,37,20,17,23,21.33726854,18.04961856,18.04961856
4,AMDE,Woody,4,2,44,54.5,41,68,102.1559072,103.5600791,103.5600791
4,AMDE,Woody,4,7.5,50,100.5,86,115,884.4883653,477.8284816,477.8284816
4,AMDE,Woody,4,5,66,91.5,80,103,564.6338228,434.896948,434.896948
4,AMDE,Woody,4,5.5,43,92,82,102,548.4904682,331.7365751,331.7365751
4,AMDE,Woody,4,3,57,86,90,82,293.5996652,291.4356854,291.4356854
4,AMDE,Woody,4,4.5,49,63.5,66,61,296.1906291,193.4750783,193.4750783
4,AMDE,Woody,4,7,70,54.5,63,46,436.8528444,237.5919529,237.5919529
4,AMDE,Woody,4,7,56,97,81,113,817.2295888,479.4766825,479.4766825
4,AMDE,Woody,4,7,66,111,98,124,1012.934242,662.8835368,662.8835368
4,AMDE,Woody,4,11,71,103,101,105,1517.328242,745.4828372,745.4828372
4,AMDE,Woody,4,2.5,51,34,40,28,76.37303043,61.96538827,61.96538827
4,AMDE,Woody,4,3.5,63,50.5,54,47,187.0258008,149.6478086,149.6478086
4,AMDE,Woody,4,5,62,67,52,82,379.8935306,259.9372502,259.9372502
4,AMDE,Woody,4,1.5,29,18.5,16,21,17.98394368,13.41251752,13.41251752
4,AMDE,Woody,4,4,68,78,60,96,372.3839723,320.6128417,320.6128417
4,AMDE,Woody,4,3,51,63.5,60,67,196.4994307,170.1630332,170.1630332
4,AMDE,Woody,4,5.5,66,93,102,84,636.0304641,462.512544,462.512544
4,AMDE,Woody,4,16,63,135.5,125,146,3008.734189,1192.81792,1192.81792
4,AMDE,Woody,4,4.5,46,59,54,64,265.6756342,165.3447691,165.3447691
4,AMDE,Woody,4,7,63,91.5,96,87,790.369222,479.0601799,479.0601799
4,AMDE,Woody,4,4,64,82.5,82,83,390.957455,333.5652284,333.5652284
4,AMDE,Woody,4,4.5,42,103.5,95,112,509.1571535,359.9318384,359.9318384
4,AMDE,Woody,4,3,46,56.5,43,70,165.1753066,132.2949112,132.2949112
4,AMDE,Woody,4,4.5,60,54.5,50,59,262.469545,178.5319499,178.5319499
4,AMDE,Woody,4,6,75,92.5,99,86,720.3795571,521.5261889,521.5261889
4,AMDE,Woody,4,5.5,70,76.5,80,73,511.7223084,360.1221755,360.1221755
4,AMDE,Woody,4,5.5,49,79.5,81,78,479.0810287,293.2865524,293.2865524
4,AMDE,Woody,4,3,53,52,43,61,156.2336186,129.6384702,129.6384702
4,AMDE,Woody,4,6,43,65.5,66,65,398.3784913,205.9112568,205.9112568
4,AMDE,Woody,4,2.5,53,74,83,65,197.8498933,205.243589,205.243589
4,AMDE,Woody,4,9,53,82.5,88,77,858.4004747,398.0270858,398.0270858
4,AMDE,Woody,4,4,53,61,49,73,255.7839472,184.3399018,184.3399018
4,AMDE,Woody,4,3.5,66,61,67,55,238.452038,205.7386758,205.7386758
4,AMDE,Woody,4,3.5,53,59.5,54,65,215.9307808,168.5692262,168.5692262
4,AMDE,Woody,4,11,54,107.5,91,124,1465.765163,649.6360573,649.6360573
4,AMDE,Woody,4,6.5,43,34,42,26,196.0910177,79.26660486,79.26660486
4,AMDE,Woody,4,12,59,109,111,107,1678.314571,732.4967439,732.4967439
4,AMDE,Woody,4,10,70,116,121,111,1578.838935,849.9289697,849.9289697
4,AMDE,Woody,4,5,65,72,70,74,420.6293531,299.9178263,299.9178263
4,AMDE,Woody,4,5.5,38,66,58,74,353.1438236,183.7912286,183.7912286
4,AMDE,Woody,4,8.5,59,115.5,121,110,1256.174699,698.7187553,698.7187553
4,AMDE,Woody,4,10.5,66,94,106,82,1264.816274,604.6054647,604.6054647
4,AMDE,Woody,4,8,35,96.5,93,100,805.0136466,354.3190352,354.3190352
4,AMDE,Woody,4,17,62,101.5,102,101,2249.261169,781.7320876,781.7320876
4,AMDE,Woody,4,12.5,50,95,94,96,1407.900877,535.6988149,535.6988149
4,AMDE,Woody,4,11.5,56,104.5,99,110,1500.809394,650.6677826,650.6677826
4,AMDE,Woody,4,15.5,53,111,107,115,2166.117379,768.4296012,768.4296012
4,AMDE,Woody,4,7,50,80,68,92,624.7638321,330.1008751,330.1008751
4,AMDE,Woody,4,5,48,46,45,47,222.4788298,122.273124,122.273124
4,AMDE,Woody,4,7.5,53,91,73,109,799.0164081,429.639897,429.639897
4,AMDE,Woody,4,10,49,93.5,81,106,1087.341396,472.4060824,472.4060824
4,AMDE,Woody,4,5.5,52,79.5,74,85,488.1364705,306.429545,306.429545
4,AMDE,Woody,4,12,56,99.5,103,96,1478.685644,614.5314138,614.5314138
4,AMDE,Woody,4,8,58,103,93,113,1021.259325,567.2610805,567.2610805
4,AMDE,Woody,4,6,44,51.5,60,43,300.086666,145.8927278,145.8927278
4,AMDE,Woody,4,5.5,54,83,77,89,520.3744614,336.1655816,336.1655816
4,AMDE,Woody,4,9,60,94,90,98,1045.081588,530.7184303,530.7184303
4,AMDE,Woody,4,9,64,99.5,87,112,1142.414108,606.2749769,606.2749769
4,AMDE,Woody,4,3.5,61,61,57,65,232.6053107,194.1223671,194.1223671
4,AMDE,Woody,4,4.5,52,88,90,86,447.6524291,330.154045,330.154045
4,AMDE,Woody,4,4,71,88.5,94,83,439.7206996,400.1983074,400.1983074
4,AMDE,Woody,4,4,49,59.5,49,70,242.1409324,167.5796986,167.5796986
4,AMDE,Woody,4,4.5,60,49,45,53,230.8083671,152.1442929,152.1442929
4,AMDE,Woody,4,3.5,52,55,56,54,195.180589,147.6814896,147.6814896
4,AMDE,Woody,4,3.5,43,55,50,60,183.8351506,128.3626226,128.3626226
4,AMDE,Woody,4,5.5,55,94,84,104,608.3302541,410.8596429,410.8596429
4,AMDE,Woody,4,7,72,134,130,138,1307.109663,938.1447906,938.1447906
4,AMDE,Woody,4,7.5,52,123.5,115,132,1148.709259,670.4994968,670.4994968
4,AMDE,Woody,4,8,54,110.5,107,114,1087.031971,598.1106461,598.1106461
4,AMDE,Woody,4,5.5,58,127,124,130,889.8420601,671.6987463,671.6987463
4,AMDE,Woody,4,3.5,73,102,122,82,458.1318207,480.05332,480.05332
4,AMDE,Woody,4,2.5,41,79,70,88,197.4763598,187.3747653,187.3747653
4,AMDE,Woody,4,5,52,102.5,108,97,600.7803957,432.6404437,432.6404437
4,AMDE,Woody,4,9,54,83,93,73,869.7991377,407.2364334,407.2364334
4,AMDE,Woody,4,5.5,62,92,82,102,615.528758,434.5441483,434.5441483
4,AMDE,Woody,4,6,68,106.5,92,121,828.1603427,599.6637582,599.6637582
4,AMDE,Woody,4,3.5,77,100,110,90,454.8820545,484.6752637,484.6752637
4,AMDE,Woody,4,4,58,59,58,60,252.7645293,187.3854296,187.3854296
4,AMDE,Woody,4,6.5,65,80.5,87,74,632.8756717,392.8610158,392.8610158
4,AMDE,Woody,4,7,67,115.5,115,116,1067.811417,711.5465545,711.5465545
4,AMDE,Woody,4,7.5,64,106,103,109,1019.617393,621.0869963,621.0869963
4,AMDE,Woody,4,6.5,58,104,107,101,832.0341952,530.8517623,530.8517623
4,AMDE,Woody,4,2.5,46,56,63,49,135.1090679,121.5913878,121.5913878
4,AMDE,Woody,4,3,54,51,61,41,153.5119373,127.6567312,127.6567312
4,AMDE,Woody,4,5.5,65,70.5,77,64,452.9274346,301.561286,301.561286
4,AMDE,Woody,4,4,56,75.5,90,61,336.7630755,264.5486218,264.5486218
4,AMDE,Woody,4,5,56,87,86,88,504.4474026,357.1226271,357.1226271
4,AMDE,Woody,4,5,59,98,94,102,592.1596825,443.8905618,443.8905618
4,AMDE,Woody,4,4.5,52,87.5,91,84,444.5807775,327.3377874,327.3377874
4,AMDE,Woody,4,6,58,84,97,71,591.287188,373.2363273,373.2363273
4,AMDE,Woody,4,6.5,70,92,89,95,761.2656761,507.1897581,507.1897581
4,AMDE,Woody,4,1,60,55.5,45,66,55.87785174,102.1411651,102.1411651
4,AMDE,Woody,4,4,48,63,56,70,257.7760464,179.8607543,179.8607543
4,AMDE,Woody,4,5.5,43,98.5,98,99,595.6558781,367.5939995,367.5939995
4,AMDE,Woody,4,3,55,91.5,69,114,312.8960161,311.5846971,311.5846971
4,AMDE,Woody,4,3.5,51,66.5,63,70,244.01719,193.6770405,193.6770405
4,AMDE,Woody,4,6.5,50,82,71,93,595.801684,332.8400084,332.8400084
4,AMDE,Woody,4,6.5,69,85.5,80,91,693.6087889,449.4878748,449.4878748
4,AMDE,Woody,4,5.5,67,89.5,88,91,610.1048814,441.4627005,441.4627005
4,AMDE,Woody,4,6.5,67,73.5,87,60,572.4330586,350.3878483,350.3878483
4,AMDE,Woody,4,10.5,66,97,102,92,1313.754903,633.847872,633.847872
4,AMDE,Woody,4,9,55,91.5,82,101,984.2292674,477.9541873,477.9541873
4,AMDE,Woody,4,7.5,61,107.5,113,102,1021.506751,612.2741128,612.2741128
4,AMDE,Woody,4,8,72,93.5,89,98,972.6222728,575.2735387,575.2735387
4,AMDE,Woody,4,7.5,56,80,88,72,695.7938768,368.6587817,368.6587817
4,AMDE,Woody,4,7.5,54,80.5,83,78,693.0639434,362.2772454,362.2772454
4,AMDE,Woody,4,5.5,53,47.5,50,45,263.5523486,143.2683406,143.2683406
4,AMDE,Woody,4,10.5,44,88.5,98,79,1034.897892,409.4482306,409.4482306
4,AMDE,Woody,4,4,40,66,70,62,257.4568872,168.6156433,168.6156433
4,AMDE,Woody,4,6.5,67,73.5,71,76,572.4330586,350.3878483,350.3878483
4,AMDE,Woody,4,6.5,46,110.5,104,117,832.211254,490.1076152,490.1076152
4,AMDE,Woody,4,9,56,81.5,57,106,860.6470746,406.9960995,406.9960995
4,AMDE,Woody,4,4,51,80.5,79,82,353.3271739,271.9008754,271.9008754
4,AMDE,Woody,4,3.5,65,108,114,102,473.2621544,480.200523,480.200523
4,AMDE,Woody,4,4.5,52,82.5,82,83,414.0681026,299.6240582,299.6240582
4,AMDE,Woody,4,9,51,104,108,100,1121.923373,548.0310678,548.0310678
4,AMDE,Woody,4,4.5,35,46.5,32,61,182.8125373,94.48763143,94.48763143
4,AMDE,Woody,4,3,50,53.5,48,59,158.7538077,129.6085457,129.6085457
4,AMDE,Woody,4,3,44,62.5,63,62,184.0037474,149.0047776,149.0047776
4,AMDE,Woody,4,8,69,109,106,112,1155.089038,702.087721,702.087721
4,AMDE,Woody,4,5,55,98,105,91,579.2034763,421.486225,421.486225
4,AMDE,Woody,4,5,55,67.5,69,66,369.1208068,240.6248064,240.6248064
4,AMDE,Woody,4,6.5,59,81,71,91,618.4629389,369.1922018,369.1922018
4,AMDE,Woody,4,4.5,56,74,58,90,371.6649383,268.7344743,268.7344743
4,AMDE,Woody,4,7.5,54,102,108,96,922.5699301,517.1335823,517.1335823
4,AMDE,Woody,4,5,55,86,103,69,494.6328969,346.3346331,346.3346331
4,AMDE,Woody,4,6.5,51,76.5,70,83,551.2852772,304.2616438,304.2616438
4,AMDE,Woody,4,4.5,50,65,61,69,306.6115999,203.3959023,203.3959023
4,AMDE,Woody,4,12,72,102,104,100,1649.270093,767.8295438,767.8295438
4,AMDE,Woody,4,7,55,83.5,75,92,678.0018603,377.6954941,377.6954941
4,AMDE,Woody,4,6,60,72.5,65,80,500.2338202,306.6992033,306.6992033
4,AMDE,Woody,4,6,52,66.5,54,79,430.7799356,242.3599357,242.3599357
4,AMDE,Woody,4,4.5,54,83,68,98,422.0924711,310.8948103,310.8948103
4,AMDE,Woody,4,8.5,64,112.5,107,118,1248.450681,713.1498429,713.1498429
4,AMDE,Woody,4,1.5,25,14,12,16,12.25482701,7.90632498,7.90632498
4,AMDE,Woody,4,5.5,58,82,91,73,524.4863517,347.9631163,347.9631163
4,AMDE,Woody,4,7.5,75,84.5,110,59,815.0410375,496.5391305,496.5391305
4,AMDE,Woody,4,7,69,91.5,94,89,813.354354,512.3140189,512.3140189
4,AMDE,Woody,4,6.5,49,64.5,63,66,442.954355,228.5711311,228.5711311
4,AMDE,Woody,4,7.5,38,50,52,48,348.9478017,136.6168473,136.6168473
4,AMDE,Woody,4,3,49,59,55,63,177.546896,147.9296245,147.9296245
4,AMDE,Woody,4,3.5,53,65,58,72,240.2767448,192.5331699,192.5331699
4,AMDE,Woody,4,5,62,72,71,73,414.4125215,289.6430247,289.6430247
4,AMDE,Woody,4,6,60,96.5,83,110,706.7081962,471.4392669,471.4392669
4,AMDE,Woody,4,4.5,56,63.5,75,52,308.9196315,213.5043565,213.5043565
4,AMDE,Woody,4,7.5,64,109.5,110,109,1060.437987,652.1741329,652.1741329
4,AMDE,Woody,4,7,57,80,77,83,651.0997263,363.6021274,363.6021274
4,AMDE,Woody,4,7.5,54,105,113,97,955.4581387,540.1693462,540.1693462
4,AMDE,Woody,4,4,36,70.5,60,81,269.7116304,172.269539,172.269539
4,AMDE,Woody,4,4.5,48,43,43,43,183.7238273,106.0415167,106.0415167
4,AMDE,Woody,4,3,38,28.5,26,31,68.02454459,41.06758389,41.06758389
4,AMDE,Woody,4,7,65,99.5,102,97,883.2715224,556.0729234,556.0729234
4,AMDE,Woody,4,3,52,64.5,57,72,201.4738721,176.7213223,176.7213223
4,AMDE,Woody,4,4.5,52,78,89,67,386.9337267,275.3933745,275.3933745
4,AMDE,Woody,4,13,51,83.5,81,86,1262.804775,454.6208175,454.6208175
4,AMDE,Woody,4,8,59,72.5,68,77,671.7372557,338.8316898,338.8316898
4,AMDE,Woody,4,4.5,52,81.5,85,78,408.0109505,294.1804922,294.1804922
4,AMDE,Woody,4,3.5,47,51,39,63,172.5741304,122.3584889,122.3584889
4,AMDE,Woody,4,4.5,42,76.5,76,77,353.3603995,228.4800311,228.4800311
4,AMDE,Woody,4,5.5,32,66.5,64,69,337.5934881,163.7548228,163.7548228
4,AMDE,Woody,4,4.5,51,81,76,86,402.5176288,287.3256843,287.3256843
4,AMDE,Woody,4,4,66,76.5,73,80,360.3421711,304.6053466,304.6053466
4,AMDE,Woody,4,3.5,53,80,59,101,308.8010708,263.0765381,263.0765381
4,AMDE,Woody,4,3.5,61,84,78,90,342.3911038,314.0363381,314.0363381
4,AMDE,Woody,4,4,34,64.5,52,77,237.9022859,144.4834469,144.4834469
4,AMDE,Woody,4,3.5,54,88.5,88,89,350.9360834,310.4576006,310.4576006
4,AMDE,Woody,4,8,61,93.5,111,76,923.1133154,509.0456493,509.0456493
4,AMDE,Woody,4,7.5,47,95.5,99,92,815.5366262,422.7925671,422.7925671
4,AMDE,Woody,4,5.5,41,67,65,69,368.3343774,198.8330339,198.8330339
4,AMDE,Woody,4,4,56,75.5,70,81,336.7630755,264.5486218,264.5486218
4,AMDE,Woody,4,3,58,74.5,91,58,248.2007157,237.8954413,237.8954413
4,AMDE,Woody,4,2,50,41,52,30,75.40282745,74.18265824,74.18265824
4,AMDE,Woody,4,4,62,95,92,98,459.0090239,402.833066,402.833066
4,AMDE,Woody,4,4.5,54,81.5,88,75,412.8922227,302.4860685,302.4860685
4,AMDE,Woody,4,5,60,46,47,45,238.6858059,144.1528658,144.1528658
4,AMDE,Woody,4,5,55,91.5,74,109,533.1085003,380.1656907,380.1656907
4,AMDE,Woody,4,7.5,61,119,116,122,1154.986837,713.3557513,713.3557513
4,AMDE,Woody,4,6.5,58,74,80,68,551.4950297,318.2439054,318.2439054
4,AMDE,Woody,4,4,55,57,49,65,238.4239515,171.0813378,171.0813378
4,AMDE,Woody,4,6.5,57,103,100,106,817.8818795,516.5263779,516.5263779
4,AMDE,Woody,4,5.5,48,84.5,88,81,512.3850712,316.600727,316.600727
4,AMDE,Woody,4,4,42,61,56,66,237.704929,155.2709513,155.2709513
4,AMDE,Woody,4,4.5,52,68,66,70,327.8195218,224.0624344,224.0624344
4,AMDE,Woody,4,3,60,49.5,54,45,153.0715701,131.9190704,131.9190704
4,AMDE,Woody,4,5,63,85,79,91,509.0142063,376.1561075,376.1561075
4,AMDE,Woody,4,2.5,60,42,38,46,103.7705572,95.98222022,95.98222022
4,AMDE,Woody,4,7.5,37,66,60,72,483.9596856,203.3469441,203.3469441
4,AMDE,Woody,4,4,49,87,83,91,383.2239254,296.6846056,296.6846056
4,AMDE,Woody,4,4,50,64,77,51,266.1299532,189.8007892,189.8007892
4,AMDE,Woody,4,4,43,83,98,68,347.437164,251.0230716,251.0230716
4,AMDE,Woody,4,3.5,58,54.5,50,59,199.7966754,157.887992,157.887992
4,AMDE,Woody,4,2.5,66,35,28,42,85.79008981,78.2855199,78.2855199
4,AMDE,Woody,4,5,50,73.5,86,61,397.0223823,254.9220559,254.9220559
4,AMDE,Woody,4,6,58,69.5,72,67,470.2794389,280.7099525,280.7099525
4,AMDE,Woody,4,10.5,58,103.5,96,111,1364.17324,635.239582,635.239582
4,AMDE,Woody,4,4,56,46,54,38,185.0527823,125.5966982,125.5966982
4,AMDE,Woody,4,2,60,69,59,79,149.7994334,185.6072203,185.6072203
4,AMDE,Woody,4,4.5,55,99,94,104,525.3253075,410.764117,410.764117
4,AMDE,Woody,4,6.5,55,67.5,76,59,485.3169713,266.5106131,266.5106131
4,AMDE,Woody,4,4,44,65.5,55,76,262.8797884,178.8416351,178.8416351
4,AMDE,Woody,4,4.5,43,26.5,32,21,98.87445413,47.22508766,47.22508766
4,AMDE,Woody,4,4,62,65.5,74,57,292.8803749,230.326358,230.326358
4,AMDE,Woody,4,3.5,53,38,48,28,125.6041232,85.90240541,85.90240541
4,AMDE,Woody,4,3,42,49,50,48,135.1308717,99.86301765,99.86301765
4,AMDE,Woody,4,3,71,80,84,76,288.3097093,307.3885096,307.3885096
4,AMDE,Woody,4,4.5,62,89,99,79,479.6694216,382.3381626,382.3381626
4,AMDE,Woody,4,11.5,67,120.5,116,125,1886.391806,920.1057031,920.1057031
4,AMDE,Woody,4,4.5,48,53.5,62,45,239.2337269,147.27594,147.27594
4,AMDE,Woody,4,9.5,55,53.5,50,57,544.4494552,217.8333662,217.8333662
4,AMDE,Woody,4,6,55,88,71,105,615.0967879,384.8957431,384.8957431
4,AMDE,Woody,4,7,64,94.5,87,102,825.8770725,508.7449688,508.7449688
4,AMDE,Woody,4,7.5,52,78.5,73,84,664.3630373,339.2520324,339.2520324
4,AMDE,Woody,4,5.5,52,88.5,92,85,555.6772751,360.0441812,360.0441812
4,AMDE,Woody,4,5.5,46,62.5,66,59,351.158573,194.965931,194.965931
4,AMDE,Woody,4,5.5,52,97,91,103,620.7979864,413.2721332,413.2721332
4,AMDE,Woody,4,6.5,58,81,84,78,615.1404025,364.5655999,364.5655999
4,AMDE,Woody,4,4,63,65.5,59,72,294.3607963,233.0611797,233.0611797
4,AMDE,Woody,4,6,54,108.5,120,97,787.6446971,520.2345089,520.2345089
4,AMDE,Woody,4,4,44,56.5,61,52,219.8812765,143.2047854,143.2047854
4,AMDE,Woody,4,3.5,56,64.5,63,66,242.2112953,198.2001328,198.2001328
4,AMDE,Woody,4,3.5,55,60,62,58,220.6862851,175.4324051,175.4324051
4,AMDE,Woody,4,4,50,72.5,63,82,309.4118151,228.94028,228.94028
4,AMDE,Woody,4,5,65,92,95,89,565.6364473,433.5639258,433.5639258
4,AMDE,Woody,4,3.5,41,48,55,41,153.6277624,100.9933323,100.9933323
4,AMDE,Woody,4,10.5,52,92.5,103,82,1150.68989,494.9769499,494.9769499
4,AMDE,Woody,4,6,49,71,66,76,457.5992931,255.9620989,255.9620989
4,AMDE,Woody,4,5,54,66.5,72,61,360.4330086,232.1218285,232.1218285
4,AMDE,Woody,4,7,59,66,71,61,521.6896415,279.2978281,279.2978281
4,AMDE,Woody,4,11.5,64,76.5,87,66,1073.790765,449.2526597,449.2526597
4,AMDE,Woody,4,6,52,38,33,43,219.0658642,104.4873995,104.4873995
4,AMDE,Woody,4,4,41,89.5,79,100,374.9094143,271.4468479,271.4468479
4,AMDE,Woody,4,4,53,103,95,111,481.7117112,405.197357,405.197357
4,AMDE,Woody,4,8,54,100,105,95,963.4839541,514.7404221,514.7404221
4,AMDE,Woody,4,5.5,58,112.5,113,112,768.5827133,559.7779664,559.7779664
4,AMDE,Woody,4,7.5,67,133,139,127,1360.775644,903.6253532,903.6253532
4,AMDE,Woody,4,4.5,57,125.5,131,120,707.6023134,602.4275909,602.4275909
4,AMDE,Woody,4,5,55,79,79,79,446.4045573,304.8326427,304.8326427
4,AMDE,Woody,4,3,56,80,80,80,267.5347216,258.0184639,258.0184639
4,AMDE,Woody,4,4.5,78,94,93,95,550.8637701,491.6874152,491.6874152
4,AMDE,Woody,4,5.5,67,100.5,100,101,701.8392997,525.5118567,525.5118567
4,AMDE,Woody,4,3.5,60,62.5,59,66,238.2901553,198.9030931,198.9030931
4,AMDE,Woody,4,4.5,69,80,69,91,436.1479005,352.4602079,352.4602079
4,AMDE,Woody,4,10,58,140,139,141,1867.627289,981.5681219,981.5681219
4,AMDE,Woody,4,4,61,120,117,123,605.6122521,565.5259121,565.5259121
4,AMDE,Woody,4,4.5,62,132.5,127,138,775.8544427,695.4784348,695.4784348
4,AMDE,Woody,4,2.5,66,68.5,49,88,193.1194788,214.8438631,214.8438631
4,AMDE,Woody,4,13.5,56,107,98,116,1825.455922,717.6538804,717.6538804
4,AMDE,Woody,4,3.5,76,76,67,85,325.1532816,317.7395404,317.7395404
4,AMDE,Woody,4,4,56,69,40,98,302.0505597,231.0593816,231.0593816
4,AMDE,Woody,4,5,75,109.5,108,111,730.307907,626.0392271,626.0392271
4,AMDE,Woody,4,5.5,61,94,87,101,628.5057939,443.4723655,443.4723655
4,AMDE,Woody,4,6.5,39,88.5,87,90,604.1318277,310.7709147,310.7709147
4,AMDE,Woody,4,4,44,50.5,55,46,191.9868551,120.9632489,120.9632489
4,AMDE,Woody,4,4.5,50,75,77,73,364.4907154,252.2195903,252.2195903
4,AMDE,Woody,4,4.5,42,65,74,56,290.2202876,178.8469987,178.8469987
