Species,Code,DBH,Biomass
Liriodendron tulipifera,LITU,44.9,1062.437699
Liriodendron tulipifera,LITU,45.5,1098.047149
Liriodendron tulipifera,LITU,46,1128.258879
Liriodendron tulipifera,LITU,46.3,1146.621487
Liriodendron tulipifera,LITU,48.4,1280.156721
Liriodendron tulipifera,LITU,49,1319.932279
Liriodendron tulipifera,LITU,49.1,1326.632311
Liriodendron tulipifera,LITU,49.2,1333.352617
Liriodendron tulipifera,LITU,50,1387.847319
Liriodendron tulipifera,LITU,51.4,1486.368835
Liriodendron tulipifera,LITU,54.4,1711.234598
Liriodendron tulipifera,LITU,55.1,1766.443214
Liriodendron tulipifera,LITU,58.5,2049.657416
Liriodendron tulipifera,LITU,58.9,2084.639773
Liriodendron tulipifera,LITU,59.5,2137.777832
Liriodendron tulipifera,LITU,61,2274.13546
Liriodendron tulipifera,LITU,63.5,2512.686067
Liriodendron tulipifera,LITU,70.6,3269.31043
Liriodendron tulipifera,LITU,83,4886.299998
Liriodendron tulipifera,LITU,95.5,6922.899998
Magnolia acuminata,MAAC,13.1,49.85318937
Magnolia acuminata,MAAC,19,125.5261627
Magnolia acuminata,MAAC,44.4,1033.297292
Ostrya virginia,OSVI,1.3,0.160667487
Ostrya virginia,OSVI,2.4,0.73655351
Ostrya virginia,OSVI,2.9,1.178460724
Ostrya virginia,OSVI,3,1.281977258
Ostrya virginia,OSVI,3.3,1.624347912
Ostrya virginia,OSVI,3.6,2.016169059
Ostrya virginia,OSVI,3.7,2.158135291
Ostrya virginia,OSVI,3.9,2.459566881
Ostrya virginia,OSVI,4,2.619181975
Ostrya virginia,OSVI,4,2.619181975
Ostrya virginia,OSVI,4.7,3.909351449
Ostrya virginia,OSVI,4.8,4.11919449
Ostrya virginia,OSVI,4.9,4.335624379
Ostrya virginia,OSVI,5,4.558707113
Ostrya virginia,OSVI,5.2,5.02509167
Ostrya virginia,OSVI,5.4,5.518862671
Ostrya virginia,OSVI,5.5,5.776176087
Ostrya virginia,OSVI,5.8,6.590571969
Ostrya virginia,OSVI,5.8,6.590571969
Ostrya virginia,OSVI,5.9,6.876392466
Ostrya virginia,OSVI,5.9,6.876392466
Ostrya virginia,OSVI,6.1,7.469926526
Ostrya virginia,OSVI,6.2,7.77775835
Ostrya virginia,OSVI,6.3,8.093044706
Ostrya virginia,OSVI,6.3,8.093044706
Ostrya virginia,OSVI,6.6,9.084207564
Ostrya virginia,OSVI,6.7,9.429886324
Ostrya virginia,OSVI,6.7,9.429886324
Ostrya virginia,OSVI,6.7,9.429886324
Ostrya virginia,OSVI,6.9,10.14451764
Ostrya virginia,OSVI,6.9,10.14451764
Ostrya virginia,OSVI,7,10.51358105
Ostrya virginia,OSVI,7,10.51358105
Ostrya virginia,OSVI,7,10.51358105
Ostrya virginia,OSVI,7,10.51358105
Ostrya virginia,OSVI,7,10.51358105
Ostrya virginia,OSVI,7,10.51358105
Ostrya virginia,OSVI,7.1,10.89054951
Ostrya virginia,OSVI,7.1,10.89054951
Ostrya virginia,OSVI,7.1,10.89054951
Ostrya virginia,OSVI,7.2,11.27547742
Ostrya virginia,OSVI,7.2,11.27547742
Ostrya virginia,OSVI,7.2,11.27547742
Ostrya virginia,OSVI,7.3,11.66841879
Ostrya virginia,OSVI,7.4,12.06942724
Ostrya virginia,OSVI,7.5,12.478556
Ostrya virginia,OSVI,7.5,12.478556
Ostrya virginia,OSVI,7.7,13.32138564
Ostrya virginia,OSVI,7.7,13.32138564
Ostrya virginia,OSVI,7.7,13.32138564
Ostrya virginia,OSVI,7.8,13.75519117
Ostrya virginia,OSVI,7.9,14.19732637
Ostrya virginia,OSVI,7.9,14.19732637
Ostrya virginia,OSVI,7.9,14.19732637
Ostrya virginia,OSVI,8,14.6478427
Ostrya virginia,OSVI,8,14.6478427
Ostrya virginia,OSVI,8,14.6478427
Ostrya virginia,OSVI,8,14.6478427
Ostrya virginia,OSVI,8,14.6478427
Ostrya virginia,OSVI,8.1,15.10679129
Ostrya virginia,OSVI,8.2,15.57422294
Ostrya virginia,OSVI,8.2,15.57422294
Ostrya virginia,OSVI,8.2,15.57422294
Ostrya virginia,OSVI,8.2,15.57422294
Ostrya virginia,OSVI,8.3,16.05018813
Ostrya virginia,OSVI,8.3,16.05018813
Ostrya virginia,OSVI,8.3,16.05018813
Ostrya virginia,OSVI,8.4,16.53473701
Ostrya virginia,OSVI,8.4,16.53473701
Ostrya virginia,OSVI,8.4,16.53473701
Ostrya virginia,OSVI,8.4,16.53473701
Ostrya virginia,OSVI,8.4,16.53473701
Ostrya virginia,OSVI,8.5,17.02791944
Ostrya virginia,OSVI,8.5,17.02791944
Ostrya virginia,OSVI,8.5,17.02791944
Ostrya virginia,OSVI,8.5,17.02791944
Ostrya virginia,OSVI,8.5,17.02791944
Ostrya virginia,OSVI,8.5,17.02791944
Ostrya virginia,OSVI,8.6,17.52978496
Ostrya virginia,OSVI,8.6,17.52978496
Ostrya virginia,OSVI,8.6,17.52978496
Ostrya virginia,OSVI,8.7,18.04038281
Ostrya virginia,OSVI,8.7,18.04038281
Ostrya virginia,OSVI,8.7,18.04038281
Ostrya virginia,OSVI,8.8,18.55976193
Ostrya virginia,OSVI,8.8,18.55976193
Ostrya virginia,OSVI,8.9,19.08797099
Ostrya virginia,OSVI,8.9,19.08797099
Ostrya virginia,OSVI,8.9,19.08797099
Ostrya virginia,OSVI,8.9,19.08797099
Ostrya virginia,OSVI,8.9,19.08797099
Ostrya virginia,OSVI,8.9,19.08797099
Ostrya virginia,OSVI,8.9,19.08797099
Ostrya virginia,OSVI,9,19.62505837
Ostrya virginia,OSVI,9,19.62505837
Ostrya virginia,OSVI,9,19.62505837
Ostrya virginia,OSVI,9.1,20.17107215
Ostrya virginia,OSVI,9.1,20.17107215
Ostrya virginia,OSVI,9.1,20.17107215
Ostrya virginia,OSVI,9.1,20.17107215
Ostrya virginia,OSVI,9.2,20.72606014
Ostrya virginia,OSVI,9.2,20.72606014
Ostrya virginia,OSVI,9.2,20.72606014
Ostrya virginia,OSVI,9.2,20.72606014
Ostrya virginia,OSVI,9.2,20.72606014
Ostrya virginia,OSVI,9.3,21.29006991
Ostrya virginia,OSVI,9.3,21.29006991
Ostrya virginia,OSVI,9.3,21.29006991
Ostrya virginia,OSVI,9.5,22.44534363
Ostrya virginia,OSVI,9.5,22.44534363
Ostrya virginia,OSVI,9.5,22.44534363
Ostrya virginia,OSVI,9.5,22.44534363
Ostrya virginia,OSVI,9.6,23.03670135
Ostrya virginia,OSVI,9.7,23.63726842
Ostrya virginia,OSVI,9.7,23.63726842
Ostrya virginia,OSVI,9.7,23.63726842
Ostrya virginia,OSVI,9.7,23.63726842
Ostrya virginia,OSVI,9.7,23.63726842
Ostrya virginia,OSVI,9.7,23.63726842
Ostrya virginia,OSVI,9.8,24.24709108
Ostrya virginia,OSVI,9.8,24.24709108
Ostrya virginia,OSVI,9.8,24.24709108
Ostrya virginia,OSVI,9.8,24.24709108
Ostrya virginia,OSVI,9.8,24.24709108
Ostrya virginia,OSVI,9.8,24.24709108
Ostrya virginia,OSVI,9.9,24.86621536
Ostrya virginia,OSVI,9.9,24.86621536
Ostrya virginia,OSVI,9.9,24.86621536
Ostrya virginia,OSVI,9.9,24.86621536
Ostrya virginia,OSVI,10,25.49468702
Ostrya virginia,OSVI,10,25.49468702
Ostrya virginia,OSVI,10,25.49468702
Ostrya virginia,OSVI,10.1,26.1325516
Ostrya virginia,OSVI,10.1,26.1325516
Ostrya virginia,OSVI,10.1,26.1325516
Ostrya virginia,OSVI,10.2,26.7798544
Ostrya virginia,OSVI,10.2,26.7798544
Ostrya virginia,OSVI,10.2,26.7798544
Ostrya virginia,OSVI,10.3,27.43664048
Ostrya virginia,OSVI,10.3,27.43664048
Ostrya virginia,OSVI,10.3,27.43664048
Ostrya virginia,OSVI,10.4,28.10295468
Ostrya virginia,OSVI,10.4,28.10295468
Ostrya virginia,OSVI,10.4,28.10295468
Ostrya virginia,OSVI,10.5,28.77884162
Ostrya virginia,OSVI,10.5,28.77884162
Ostrya virginia,OSVI,10.5,28.77884162
Ostrya virginia,OSVI,10.6,29.46434569
Ostrya virginia,OSVI,10.7,30.15951107
Ostrya virginia,OSVI,10.7,30.15951107
Ostrya virginia,OSVI,10.7,30.15951107
Ostrya virginia,OSVI,10.8,30.86438173
Ostrya virginia,OSVI,10.8,30.86438173
Ostrya virginia,OSVI,10.8,30.86438173
Ostrya virginia,OSVI,10.9,31.5790014
Ostrya virginia,OSVI,10.9,31.5790014
Ostrya virginia,OSVI,11,32.30341364
Ostrya virginia,OSVI,11,32.30341364
Ostrya virginia,OSVI,11,32.30341364
Ostrya virginia,OSVI,11.1,33.03766177
Ostrya virginia,OSVI,11.1,33.03766177
Ostrya virginia,OSVI,11.2,33.78178894
Ostrya virginia,OSVI,11.3,34.53583806
Ostrya virginia,OSVI,11.3,34.53583806
Ostrya virginia,OSVI,11.3,34.53583806
Ostrya virginia,OSVI,11.3,34.53583806
Ostrya virginia,OSVI,11.3,34.53583806
Ostrya virginia,OSVI,11.3,34.53583806
Ostrya virginia,OSVI,11.4,35.29985189
Ostrya virginia,OSVI,11.4,35.29985189
Ostrya virginia,OSVI,11.4,35.29985189
Ostrya virginia,OSVI,11.5,36.07387295
Ostrya virginia,OSVI,11.5,36.07387295
Ostrya virginia,OSVI,11.5,36.07387295
Ostrya virginia,OSVI,11.6,36.8579436
Ostrya virginia,OSVI,11.6,36.8579436
Ostrya virginia,OSVI,11.7,37.65210599
Ostrya virginia,OSVI,11.7,37.65210599
Ostrya virginia,OSVI,11.7,37.65210599
Ostrya virginia,OSVI,11.7,37.65210599
Ostrya virginia,OSVI,11.8,38.45640209
Ostrya virginia,OSVI,11.8,38.45640209
Ostrya virginia,OSVI,11.8,38.45640209
Ostrya virginia,OSVI,11.8,38.45640209
Ostrya virginia,OSVI,11.9,39.27087369
Ostrya virginia,OSVI,12,40.0955624
Ostrya virginia,OSVI,12,40.0955624
Ostrya virginia,OSVI,12,40.0955624
Ostrya virginia,OSVI,12,40.0955624
Ostrya virginia,OSVI,12,40.0955624
Ostrya virginia,OSVI,12.1,40.93050962
Ostrya virginia,OSVI,12.1,40.93050962
Ostrya virginia,OSVI,12.1,40.93050962
Ostrya virginia,OSVI,12.2,41.77575662
Ostrya virginia,OSVI,12.2,41.77575662
Ostrya virginia,OSVI,12.2,41.77575662
Ostrya virginia,OSVI,12.2,41.77575662
Ostrya virginia,OSVI,12.3,42.63134446
Ostrya virginia,OSVI,12.3,42.63134446
Ostrya virginia,OSVI,12.3,42.63134446
Ostrya virginia,OSVI,12.4,43.49731403
Ostrya virginia,OSVI,12.5,44.37370606
Ostrya virginia,OSVI,12.5,44.37370606
Ostrya virginia,OSVI,12.5,44.37370606
Ostrya virginia,OSVI,12.5,44.37370606
Ostrya virginia,OSVI,12.7,46.15791955
Ostrya virginia,OSVI,12.7,46.15791955
Ostrya virginia,OSVI,12.7,46.15791955
Ostrya virginia,OSVI,12.7,46.15791955
Ostrya virginia,OSVI,12.8,47.06582162
Ostrya virginia,OSVI,12.9,47.98430738
Ostrya virginia,OSVI,12.9,47.98430738
Ostrya virginia,OSVI,12.9,47.98430738
Ostrya virginia,OSVI,12.9,47.98430738
Ostrya virginia,OSVI,12.9,47.98430738
Ostrya virginia,OSVI,13.1,49.85318937
Ostrya virginia,OSVI,13.1,49.85318937
Ostrya virginia,OSVI,13.1,49.85318937
Ostrya virginia,OSVI,13.1,49.85318937
Ostrya virginia,OSVI,13.1,49.85318937
Ostrya virginia,OSVI,13.2,50.80366493
Ostrya virginia,OSVI,13.2,50.80366493
Ostrya virginia,OSVI,13.2,50.80366493
Ostrya virginia,OSVI,13.3,51.76488282
Ostrya virginia,OSVI,13.3,51.76488282
Ostrya virginia,OSVI,13.4,52.7368823
Ostrya virginia,OSVI,13.4,52.7368823
Ostrya virginia,OSVI,13.5,53.71970251
Ostrya virginia,OSVI,13.5,53.71970251
Ostrya virginia,OSVI,13.6,54.7133824
Ostrya virginia,OSVI,13.7,55.71796079
Ostrya virginia,OSVI,13.7,55.71796079
Ostrya virginia,OSVI,13.7,55.71796079
Ostrya virginia,OSVI,13.8,56.73347637
Ostrya virginia,OSVI,13.8,56.73347637
Ostrya virginia,OSVI,13.8,56.73347637
Ostrya virginia,OSVI,13.8,56.73347637
Ostrya virginia,OSVI,13.8,56.73347637
Ostrya virginia,OSVI,13.9,57.75996765
Ostrya virginia,OSVI,13.9,57.75996765
Ostrya virginia,OSVI,13.9,57.75996765
Ostrya virginia,OSVI,14,58.79747302
Ostrya virginia,OSVI,14,58.79747302
Ostrya virginia,OSVI,14,58.79747302
Ostrya virginia,OSVI,14.1,59.84603072
Ostrya virginia,OSVI,14.4,63.0583981
Ostrya virginia,OSVI,14.4,63.0583981
Ostrya virginia,OSVI,14.6,65.25593282
Ostrya virginia,OSVI,14.7,66.37159978
Ostrya virginia,OSVI,14.7,66.37159978
Ostrya virginia,OSVI,14.7,66.37159978
Ostrya virginia,OSVI,14.8,67.49858289
Ostrya virginia,OSVI,14.9,68.63691931
Ostrya virginia,OSVI,14.9,68.63691931
Ostrya virginia,OSVI,15,69.78664607
Ostrya virginia,OSVI,15.1,70.94780006
Ostrya virginia,OSVI,15.1,70.94780006
Ostrya virginia,OSVI,15.1,70.94780006
Ostrya virginia,OSVI,15.1,70.94780006
Ostrya virginia,OSVI,15.2,72.12041806
Ostrya virginia,OSVI,15.4,74.50019253
Ostrya virginia,OSVI,15.4,74.50019253
Ostrya virginia,OSVI,15.4,74.50019253
Ostrya virginia,OSVI,15.5,75.70742191
Ostrya virginia,OSVI,15.6,76.92626115
Ostrya virginia,OSVI,15.6,76.92626115
Ostrya virginia,OSVI,15.6,76.92626115
Ostrya virginia,OSVI,15.7,78.15674638
Ostrya virginia,OSVI,15.8,79.39891364
Ostrya virginia,OSVI,15.9,80.65279886
Ostrya virginia,OSVI,16,81.91843783
Ostrya virginia,OSVI,16.15,83.8390126
Ostrya virginia,OSVI,16.2,84.48511966
Ostrya virginia,OSVI,16.5,88.42418392
Ostrya virginia,OSVI,16.7,91.10999881
Ostrya virginia,OSVI,16.7,91.10999881
Ostrya virginia,OSVI,16.8,92.4709429
Ostrya virginia,OSVI,16.9,93.84395785
Ostrya virginia,OSVI,17.1,96.62633896
Ostrya virginia,OSVI,17.3,99.45741837
Ostrya virginia,OSVI,17.4,100.8913058
Ostrya virginia,OSVI,17.4,100.8913058
Ostrya virginia,OSVI,17.6,103.7959469
Ostrya virginia,OSVI,18,109.7536447
Ostrya virginia,OSVI,18,109.7536447
Ostrya virginia,OSVI,18.1,111.2741859
Ostrya virginia,OSVI,18.3,114.352843
Ostrya virginia,OSVI,18.3,114.352843
Ostrya virginia,OSVI,18.4,115.9110255
Ostrya virginia,OSVI,18.5,117.4818218
Ostrya virginia,OSVI,18.5,117.4818218
Ostrya virginia,OSVI,19,125.5261627
Ostrya virginia,OSVI,19.2,128.833346
Ostrya virginia,OSVI,19.5,133.8907709
Ostrya virginia,OSVI,20.5,151.5969273
Ostrya virginia,OSVI,20.6,153.440119
Ostrya virginia,OSVI,21.2,164.7801127
Ostrya virginia,OSVI,21.5,170.6320467
Ostrya virginia,OSVI,23.9,221.9222628
Ostrya virginia,OSVI,31,423.3957083
Prunus avium,PRAV,24.9,245.7031721
Prunus serotina,PRSE,1,0.083743226
Prunus serotina,PRSE,1,0.083743226
Prunus serotina,PRSE,1,0.083743226
Prunus serotina,PRSE,1.1,0.106108071
Prunus serotina,PRSE,1.3,0.160667487
Prunus serotina,PRSE,1.4,0.193133967
Prunus serotina,PRSE,1.4,0.193133967
Prunus serotina,PRSE,1.5,0.22923046
Prunus serotina,PRSE,1.5,0.22923046
Prunus serotina,PRSE,1.7,0.312802043
Prunus serotina,PRSE,1.7,0.312802043
Prunus serotina,PRSE,1.7,0.312802043
Prunus serotina,PRSE,2,0.468336147
Prunus serotina,PRSE,2.1,0.528665906
Prunus serotina,PRSE,2.1,0.528665906
Prunus serotina,PRSE,2.1,0.528665906
Prunus serotina,PRSE,2.6,0.898537061
Prunus serotina,PRSE,2.6,0.898537061
Prunus serotina,PRSE,2.65,0.942064878
Prunus serotina,PRSE,2.7,0.986828295
Prunus serotina,PRSE,2.8,1.080106689
Prunus serotina,PRSE,2.9,1.178460724
Prunus serotina,PRSE,3,1.281977258
Prunus serotina,PRSE,3.1,1.390741619
Prunus serotina,PRSE,3.1,1.390741619
Prunus serotina,PRSE,3.5,1.879934305
Prunus serotina,PRSE,3.7,2.158135291
Prunus serotina,PRSE,3.7,2.158135291
Prunus serotina,PRSE,3.7,2.158135291
Prunus serotina,PRSE,3.7,2.158135291
Prunus serotina,PRSE,3.8,2.305909439
Prunus serotina,PRSE,3.8,2.305909439
Prunus serotina,PRSE,3.8,2.305909439
Prunus serotina,PRSE,4.2,2.956577705
Prunus serotina,PRSE,4.2,2.956577705
Prunus serotina,PRSE,4.4,3.318672579
Prunus serotina,PRSE,4.4,3.318672579
Prunus serotina,PRSE,4.6,3.706028543
Prunus serotina,PRSE,4.6,3.706028543
Prunus serotina,PRSE,4.8,4.11919449
Prunus serotina,PRSE,5,4.558707113
Prunus serotina,PRSE,5.2,5.02509167
Prunus serotina,PRSE,5.4,5.518862671
Prunus serotina,PRSE,5.6,6.040524497
Prunus serotina,PRSE,5.6,6.040524497
Prunus serotina,PRSE,6.2,7.77775835
Prunus serotina,PRSE,6.3,8.093044706
Prunus serotina,PRSE,6.4,8.41584349
Prunus serotina,PRSE,6.7,9.429886324
Prunus serotina,PRSE,6.8,9.78330447
Prunus serotina,PRSE,6.8,9.78330447
Prunus serotina,PRSE,6.9,10.14451764
Prunus serotina,PRSE,7.1,10.89054951
Prunus serotina,PRSE,7.2,11.27547742
Prunus serotina,PRSE,7.3,11.66841879
Prunus serotina,PRSE,7.4,12.06942724
Prunus serotina,PRSE,7.4,12.06942724
Prunus serotina,PRSE,7.4,12.06942724
Prunus serotina,PRSE,8,14.6478427
Prunus serotina,PRSE,8.4,16.53473701
Prunus serotina,PRSE,8.8,18.55976193
Prunus serotina,PRSE,8.8,18.55976193
Prunus serotina,PRSE,9.3,21.29006991
Prunus serotina,PRSE,9.4,21.86314873
Prunus serotina,PRSE,9.7,23.63726842
Prunus serotina,PRSE,10.1,26.1325516
Prunus serotina,PRSE,10.1,26.1325516
Prunus serotina,PRSE,10.4,28.10295468
Prunus serotina,PRSE,10.5,28.77884162
Prunus serotina,PRSE,10.8,30.86438173
Prunus serotina,PRSE,11,32.30341364
Prunus serotina,PRSE,11,32.30341364
Prunus serotina,PRSE,11.6,36.8579436
Prunus serotina,PRSE,12,40.0955624
Prunus serotina,PRSE,12,40.0955624
Prunus serotina,PRSE,12,40.0955624
Prunus serotina,PRSE,12.2,41.77575662
Prunus serotina,PRSE,12.3,42.63134446
Prunus serotina,PRSE,12.4,43.49731403
Prunus serotina,PRSE,12.8,47.06582162
Prunus serotina,PRSE,13.2,50.80366493
Prunus serotina,PRSE,13.2,50.80366493
Prunus serotina,PRSE,13.5,53.71970251
Prunus serotina,PRSE,13.7,55.71796079
Prunus serotina,PRSE,13.8,56.73347637
Prunus serotina,PRSE,14.7,66.37159978
Prunus serotina,PRSE,14.7,66.37159978
Prunus serotina,PRSE,15.3,73.30453671
Prunus serotina,PRSE,16.3,85.78623353
Prunus serotina,PRSE,16.8,92.4709429
Prunus serotina,PRSE,17.4,100.8913058
Prunus serotina,PRSE,17.7,105.2667687
Prunus serotina,PRSE,18.3,114.352843
Prunus serotina,PRSE,18.9,123.8918036
Prunus serotina,PRSE,19,125.5261627
Prunus serotina,PRSE,19.2,128.833346
Prunus serotina,PRSE,19.2,128.833346
Prunus serotina,PRSE,19.5,133.8907709
Prunus serotina,PRSE,19.8,139.0649503
Prunus serotina,PRSE,21,160.9464135
Prunus serotina,PRSE,21.2,164.7801127
Prunus serotina,PRSE,21.3,166.7172086
Prunus serotina,PRSE,22.8,197.4153315
Prunus serotina,PRSE,24,224.2354661
Prunus serotina,PRSE,25.2,253.1208545
Prunus serotina,PRSE,27.6,317.2834288
Prunus serotina,PRSE,29.4,371.1848824
Prunus serotina,PRSE,33.5,513.3321478
Prunus serotina,PRSE,34.1,536.4696842
Prunus serotina,PRSE,35.2,580.4815085
Prunus serotina,PRSE,37.6,683.7993722
Prunus serotina,PRSE,38,702.0083003
Prunus serotina,PRSE,38.3,715.8529847
Prunus serotina,PRSE,38.4,720.5038082
Prunus serotina,PRSE,39.2,758.3603744
Prunus serotina,PRSE,42.8,943.2792591
Prunus serotina,PRSE,43.8,998.9658416
Prunus serotina,PRSE,44.6,1044.895374
Prunus serotina,PRSE,44.8,1056.570869
Prunus serotina,PRSE,49.7,1367.258954
Prunus serotina,PRSE,50.1,1394.750986
Prunus serotina,PRSE,54.5,1719.05748
Prunus serotina,PRSE,55.4,1790.425215
Prunus serotina,PRSE,73.2,3576.538914
Quercus alba,QUAL,27.1,411.1775023
Quercus alba,QUAL,36.9,871.6679478
Quercus alba,QUAL,40.1,1067.258268
Quercus alba,QUAL,48.7,1712.688942
Quercus alba,QUAL,49.5,1781.982651
Quercus alba,QUAL,54.6,2262.402266
Quercus alba,QUAL,57.7,2587.912931
Quercus alba,QUAL,62.8,3180.452114
Quercus alba,QUAL,63.8,3305.141006
Quercus alba,QUAL,65.2,3484.472119
Quercus alba,QUAL,70,4142.219848
Quercus alba,QUAL,73,4587.710476
Quercus alba,QUAL,73.2,4618.366239
Quercus alba,QUAL,76.6,5158.045482
Quercus alba,QUAL,77,5223.856274
Quercus alba,QUAL,78.2,5424.245965
Quercus alba,QUAL,78.3,5441.145977
Quercus alba,QUAL,79,5560.314567
Quercus alba,QUAL,80.1,5750.661002
Quercus alba,QUAL,82.8,6233.97336
Quercus alba,QUAL,83.2,6307.535408
Quercus alba,QUAL,86,6836.780335
Quercus alba,QUAL,87.7,7170.428448
Quercus alba,QUAL,91.9,8035.226329
Quercus alba,QUAL,92,8056.526234
Quercus alba,QUAL,94.1,8511.524579
Quercus alba,QUAL,95.6,8845.57558
Quercus alba,QUAL,96,8935.937689
Quercus alba,QUAL,96.2,8981.321784
Quercus alba,QUAL,98.3,9466.060359
Quercus alba,QUAL,99,9630.984568
Quercus alba,QUAL,100.3,9941.736024
Quercus alba,QUAL,100.7,10038.52335
Quercus alba,QUAL,102.1,10381.63983
Quercus alba,QUAL,110.8,12668.1787
Quercus alba,QUAL,111.7,12920.11949
Quercus rubra,QURU,8,21.09585553
Quercus rubra,QURU,82.2,6124.582295
Quercus rubra,QURU,95.6,8845.57558
Quercus rubra,QURU,105.2,11165.70656
Quercus rubra,QURU,108.1,11929.82301
Quercus rubra,QURU,108.4,12010.57432
Quercus velutina,QUVE,67.9,3846.209187
Quercus velutina,QUVE,72.4,4496.463932
Quercus velutina,QUVE,73.8,4711.056277
Quercus velutina,QUVE,81.9,6070.314188
Quercus velutina,QUVE,83.4,6344.507232
Quercus velutina,QUVE,90.8,7803.116101
Sassafras albidum,SAAL,25.9,270.9440692
Sassafras albidum,SAAL,28,328.8263833
Sassafras albidum,SAAL,30.3,400.0483217
Sassafras albidum,SAAL,31.9,454.5836865
Tilia americana,TIAM,47.3,1209.114218
Tilia americana,TIAM,78.3,4227.727831
Ulmus americana,ULAM,8.4,16.53473701
Ulmus americana,ULAM,11.4,35.29985189
Ulmus americana,ULAM,12,40.0955624
Ulmus americana,ULAM,12.1,40.93050962
Ulmus americana,ULAM,13.3,51.76488282
Ulmus americana,ULAM,13.7,55.71796079
Ulmus americana,ULAM,14.4,63.0583981
Ulmus rubra,ULRU,3.7,2.158135291
Ulmus rubra,ULRU,8.5,17.02791944
Ulmus rubra,ULRU,8.5,17.02791944
Ulmus rubra,ULRU,8.5,17.02791944
Ulmus rubra,ULRU,11.3,34.53583806
Ulmus rubra,ULRU,11.8,38.45640209
Ulmus rubra,ULRU,12.8,47.06582162
Ulmus rubra,ULRU,12.8,47.06582162
Ulmus rubra,ULRU,12.9,47.98430738
Ulmus rubra,ULRU,13.6,54.7133824
Ulmus rubra,ULRU,14.8,67.49858289
Ulmus rubra,ULRU,16.9,93.84395785
Ulmus rubra,ULRU,18.1,111.2741859
Ulmus rubra,ULRU,18.8,122.2702228
Ulmus rubra,ULRU,19.1,127.1733327
Ulmus rubra,ULRU,19.7,137.3271976
Ulmus rubra,ULRU,20,142.5796943
Ulmus rubra,ULRU,20.5,151.5969273
Ulmus rubra,ULRU,21.6,172.6098503
Ulmus rubra,ULRU,21.7,174.6012843
Ulmus rubra,ULRU,27.8,323.0241077
Ulmus rubra,ULRU,27.8,323.0241077
Ulmus rubra,ULRU,30.2,396.7774004
Ulmus rubra,ULRU,31.9,454.5836865
Ulmus rubra,ULRU,32.7,483.424914
Ulmus rubra,ULRU,32.9,490.8012921
Ulmus rubra,ULRU,33.5,513.3321478
Ulmus rubra,ULRU,36.4,630.8774018
Ulmus rubra,ULRU,36.8,648.2353977
Ulmus rubra,ULRU,41.9,894.7840025
Ulmus rubra,ULRU,50.8,1443.650994
